"","country","cases","deaths","geoId","iso3c","date","date2","pop","miss","total.pop","cum.cases","cum.deaths","total.cases","total.deaths","total.cum.cases","total.cum.deaths","cases.pc","deaths.pc","cum.cases.pc","cum.deaths.pc","X","schools","events","lockdown","emergency_powers","emergency_state","emerg","emerg.state","school.d","events.d","lockdown.d","emerg.d","emerg.state.d","remove.school","remove.events","remove.lockdown","remove.emerg","remove.emerg.state","CC.EST","GE.EST","PV.EST","RL.EST","RQ.EST","free","rai","country_code","country_id","cabinet_id","n_parties","caretaker","minority","gov_start_date","pm_party_en","pm_party_local","pm_party_lr","pm_party_lr_econ","pm_party_galtan","pm_party_family","party_id","hm_party_en","hm_party_loc","hm_party_family","party_id_health","hm_min_name","hm_min_type","hm_medic","federalism","sgi_experts","mindate.p","schools.p","events.p","lockdown.p","notes"
"11","Austria",0,0,"AT","AUT",2020-01-25,18286,8847037,FALSE,534379900,0,0,3,0,3,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"12","Austria",0,0,"AT","AUT",2020-01-26,18287,8847037,FALSE,534379900,0,0,0,0,3,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"13","Austria",0,0,"AT","AUT",2020-01-27,18288,8847037,FALSE,534379900,0,0,0,0,3,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"14","Austria",0,0,"AT","AUT",2020-01-28,18289,8847037,FALSE,534379900,0,0,1,0,4,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"15","Austria",0,0,"AT","AUT",2020-01-29,18290,8847037,FALSE,534379900,0,0,4,0,8,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"16","Austria",0,0,"AT","AUT",2020-01-30,18291,8847037,FALSE,534379900,0,0,2,0,10,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"17","Austria",0,0,"AT","AUT",2020-01-31,18292,8847037,FALSE,534379900,0,0,7,0,17,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"18","Austria",0,0,"AT","AUT",2020-02-01,18293,8847037,FALSE,534379900,0,0,4,0,21,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"19","Austria",0,0,"AT","AUT",2020-02-02,18294,8847037,FALSE,534379900,0,0,1,0,22,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"20","Austria",0,0,"AT","AUT",2020-02-03,18295,8847037,FALSE,534379900,0,0,1,0,23,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"21","Austria",0,0,"AT","AUT",2020-02-04,18296,8847037,FALSE,534379900,0,0,3,0,26,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"22","Austria",0,0,"AT","AUT",2020-02-05,18297,8847037,FALSE,534379900,0,0,0,0,26,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"23","Austria",0,0,"AT","AUT",2020-02-06,18298,8847037,FALSE,534379900,0,0,0,0,26,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"24","Austria",0,0,"AT","AUT",2020-02-07,18299,8847037,FALSE,534379900,0,0,2,0,28,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"25","Austria",0,0,"AT","AUT",2020-02-08,18300,8847037,FALSE,534379900,0,0,6,0,34,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"26","Austria",0,0,"AT","AUT",2020-02-09,18301,8847037,FALSE,534379900,0,0,1,0,35,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"27","Austria",0,0,"AT","AUT",2020-02-10,18302,8847037,FALSE,534379900,0,0,1,0,36,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"28","Austria",0,0,"AT","AUT",2020-02-11,18303,8847037,FALSE,534379900,0,0,4,0,40,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"29","Austria",0,0,"AT","AUT",2020-02-12,18304,8847037,FALSE,534379900,0,0,2,0,42,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"30","Austria",0,0,"AT","AUT",2020-02-13,18305,8847037,FALSE,534379900,0,0,1,0,43,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"31","Austria",0,0,"AT","AUT",2020-02-14,18306,8847037,FALSE,534379900,0,0,0,0,43,0,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"32","Austria",0,0,"AT","AUT",2020-02-15,18307,8847037,FALSE,534379900,0,0,0,1,43,1,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"33","Austria",0,0,"AT","AUT",2020-02-16,18308,8847037,FALSE,534379900,0,0,0,0,43,1,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"34","Austria",0,0,"AT","AUT",2020-02-17,18309,8847037,FALSE,534379900,0,0,1,0,44,1,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"35","Austria",0,0,"AT","AUT",2020-02-18,18310,8847037,FALSE,534379900,0,0,0,0,44,1,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"36","Austria",0,0,"AT","AUT",2020-02-19,18311,8847037,FALSE,534379900,0,0,0,0,44,1,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"37","Austria",0,0,"AT","AUT",2020-02-20,18312,8847037,FALSE,534379900,0,0,0,0,44,1,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"38","Austria",0,0,"AT","AUT",2020-02-21,18313,8847037,FALSE,534379900,0,0,0,0,44,1,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"39","Austria",0,0,"AT","AUT",2020-02-22,18314,8847037,FALSE,534379900,0,0,14,0,58,1,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"40","Austria",0,0,"AT","AUT",2020-02-23,18315,8847037,FALSE,534379900,0,0,62,2,120,3,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"41","Austria",0,0,"AT","AUT",2020-02-24,18316,8847037,FALSE,534379900,0,0,57,0,177,3,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
"42","Austria",0,0,"AT","AUT",2020-02-25,18317,8847037,FALSE,534379900,0,0,98,4,275,7,0,0,0,0,1,2020-03-12,2020-03-11,2020-03-16,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.596262,1.453342,0.9175232,1.875834,1.544717,93,23,40,59,1609,2,0,0,"07-01-2020","Austrian People's Party","Österreichische Volkspartei",6.1,6.4,7.2,"Christian democracy",1013,"Greens","Die Grüne","Green Ecologist",1429,"Social Affairs, Health, Care, and Consumer Protection","shared",0,1,4,2020-01-01,2020-03-12,2020-03-11,2020-03-16,NA
